date,fiscal_year,customer_code,market,product_code,product,variant,sold_quantity,gross_price_total,pre_invoice_discount_pct,net_invoice_sales,post_invoice_discount_pct,net_sales
2020-01-01,2020,90005162,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,45,730.45,0.1807,598.457685,0.2717,435.8567319855
2020-02-01,2020,90005162,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,32,519.43,0.1807,425.568999,0.3136,292.1105609136
2020-04-01,2020,90005162,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,113.63,0.1807,93.097059,0.2726,67.7188007166
2020-05-01,2020,90005162,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1249.89,0.1807,1024.034877,0.2924,724.6070789652
2020-06-01,2020,90005162,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,67,1087.56,0.1807,891.037908,0.2375,679.4164048500
2020-08-01,2020,90005162,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,162.32,0.1807,132.988776,0.2224,103.4120722176
2019-09-01,2020,90005161,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,129.86,0.2329,99.615606,0.2853,71.1952736082
2019-10-01,2020,90005161,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,259.72,0.2329,199.231212,0.3186,135.7561478568
2019-11-01,2020,90005161,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,76,1233.65,0.2329,946.332915,0.2455,714.0081843675
2020-01-01,2020,90005161,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,194.79,0.2329,149.423409,0.2401,113.5468484991
2020-02-01,2020,90005161,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,227.25,0.2329,174.323475,0.2860,124.4669611500
2020-03-01,2020,90005161,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.2329,49.807803,0.2656,36.5788505232
2020-05-01,2020,90005161,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.2329,24.900066,0.2862,17.7736671108
2020-06-01,2020,90005161,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,324.65,0.2329,249.039015,0.2703,181.7237692455
2020-07-01,2020,90005161,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,129.86,0.2329,99.615606,0.2978,69.9500785332
2019-10-01,2020,90005160,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,45,730.45,0.2892,519.203860,0.2690,379.5380216600
2019-11-01,2020,90005160,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,38,616.83,0.2892,438.442764,0.2434,331.7257952424
2019-12-01,2020,90005160,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,211.02,0.2892,149.993016,0.3040,104.3951391360
2020-02-01,2020,90005160,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,27,438.27,0.2892,311.522316,0.2747,225.9471357948
2020-03-01,2020,90005160,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.2892,57.688528,0.2998,40.3935073056
2020-04-01,2020,90005160,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.2892,46.152244,0.2736,33.5249900416
2020-06-01,2020,90005160,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,178.56,0.2892,126.920448,0.2473,95.5330212096
2020-07-01,2020,90005160,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.2892,34.615960,0.2480,26.0312019200
2020-08-01,2020,90005160,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,36,584.36,0.2892,415.363088,0.2387,316.2159188944
2019-09-01,2020,90005159,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,48,779.15,0.2631,574.155635,0.2721,417.9278867165
2019-11-01,2020,90005159,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,65,1055.10,0.2631,777.503190,0.3003,544.0189820430
2019-12-01,2020,90005159,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,48,779.15,0.2631,574.155635,0.2944,405.1242160560
2020-01-01,2020,90005159,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,42,681.76,0.2631,502.388944,0.2759,363.7798343504
2020-03-01,2020,90005159,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.2631,35.887030,0.2693,26.2226528210
2020-04-01,2020,90005159,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.2631,35.887030,0.2637,26.4236201890
2020-05-01,2020,90005159,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.2631,35.887030,0.2662,26.3339026140
2020-07-01,2020,90005159,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.2631,47.846917,0.3052,33.2440379316
2020-08-01,2020,90005159,Pakistan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,308.41,0.2631,227.267329,0.2854,162.4052333034
2019-10-01,2020,90004068,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,178.56,0.2453,134.759232,0.3779,83.8337182272
2019-11-01,2020,90004068,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,129.86,0.2453,98.005342,0.3144,67.1924624752
2019-12-01,2020,90004068,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,97.39,0.2453,73.500233,0.3601,47.0327990967
2020-02-01,2020,90004068,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.2453,24.497562,0.3267,16.4942084946
2020-03-01,2020,90004068,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.2453,12.248781,0.2772,8.8534189068
2020-04-01,2020,90004068,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.2453,24.497562,0.3442,16.0655011596
2020-06-01,2020,90004068,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,129.86,0.2453,98.005342,0.3481,63.8896824498
2020-07-01,2020,90004068,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,23,373.34,0.2453,281.759698,0.3473,183.9045548846
2020-08-01,2020,90004068,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,146.09,0.2453,110.254123,0.3749,68.9198522873
2019-09-01,2020,90004067,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,146.09,0.2905,103.650855,0.3057,71.9647886265
2019-11-01,2020,90004067,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,211.02,0.2905,149.718690,0.3028,104.3838706680
2019-12-01,2020,90004067,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,324.65,0.2905,230.339175,0.3745,144.0771539625
2020-01-01,2020,90004067,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,227.25,0.2905,161.233875,0.2956,113.5731415500
2020-03-01,2020,90004067,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.2905,46.067835,0.3588,29.5386958020
2020-04-01,2020,90004067,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,97.39,0.2905,69.098205,0.3176,47.1526150920
2020-05-01,2020,90004067,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,113.63,0.2905,80.620485,0.3118,55.4830177770
2020-07-01,2020,90004067,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,340.88,0.2905,241.854360,0.3679,152.8761409560
2020-08-01,2020,90004067,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,292.18,0.2905,207.301710,0.3060,143.8673867400
2019-09-01,2020,90004066,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,178.56,0.2728,129.848832,0.3877,79.5064398336
2019-10-01,2020,90004066,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.2728,47.217096,0.3295,31.6590628680
2019-12-01,2020,90004066,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,129.86,0.2728,94.434192,0.3926,57.3593282208
2020-01-01,2020,90004066,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.2728,35.414640,0.3199,24.0854966640
2020-02-01,2020,90004066,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,162.32,0.2728,118.039104,0.2902,83.7841560192
2020-04-01,2020,90004066,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.2728,11.802456,0.2873,8.4116103912
2020-05-01,2020,90004066,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.2728,11.802456,0.3223,7.9985244312
2020-06-01,2020,90004066,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.2728,23.604912,0.3179,16.1009104752
2020-08-01,2020,90004066,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.2728,59.019552,0.3060,40.9595690880
2019-09-01,2020,90004065,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.2310,62.412040,0.3166,42.6523881360
2019-10-01,2020,90004065,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.2310,37.450300,0.3396,24.7321781200
2019-11-01,2020,90004065,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.2310,37.450300,0.3249,25.2826975300
2020-01-01,2020,90004065,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.2310,49.931170,0.3503,32.4402811490
2020-02-01,2020,90004065,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.2310,24.961740,0.3231,16.8966018060
2020-05-01,2020,90004065,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.2310,24.961740,0.3749,15.6035836740
2020-06-01,2020,90004065,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.2310,49.931170,0.3323,33.3390422090
2020-07-01,2020,90004065,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.2310,37.450300,0.3515,24.2865195500
2019-10-01,2020,90004064,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.2174,63.515816,0.2961,44.7087828824
2019-11-01,2020,90004064,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,211.02,0.2174,165.144252,0.3649,104.8831144452
2019-12-01,2020,90004064,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.2174,63.515816,0.3286,42.6445188624
2020-02-01,2020,90004064,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,97.39,0.2174,76.217414,0.2946,53.7637638356
2020-03-01,2020,90004064,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.2174,12.701598,0.3249,8.5748488098
2020-04-01,2020,90004064,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.2174,12.701598,0.3329,8.4732360258
2020-06-01,2020,90004064,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.2174,38.112620,0.3870,23.3630360600
2020-07-01,2020,90004064,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,97.39,0.2174,76.217414,0.3334,50.8065281724
2020-08-01,2020,90004064,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.2174,38.112620,0.3037,26.5378173060
2019-09-01,2020,90004063,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.2946,11.448642,0.3457,7.4908464606
2019-11-01,2020,90004063,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.2946,57.250264,0.3487,37.2870969432
2019-12-01,2020,90004063,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,275.95,0.2946,194.655130,0.2750,141.1249692500
2020-01-01,2020,90004063,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,162.32,0.2946,114.500528,0.3231,77.5054074032
2020-04-01,2020,90004063,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.2946,11.448642,0.3639,7.2824811762
2020-05-01,2020,90004063,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.2946,11.448642,0.3503,7.4381827074
2020-07-01,2020,90004063,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.2946,22.897284,0.3780,14.2421106480
2020-08-01,2020,90004063,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,113.63,0.2946,80.154602,0.3498,52.1165222204
2019-09-01,2020,90004062,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,162.32,0.2867,115.782856,0.3393,76.4977329592
2019-10-01,2020,90004062,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.2867,34.737710,0.2967,24.4310314430
2019-12-01,2020,90004062,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,324.65,0.2867,231.572845,0.3360,153.7643690800
2020-01-01,2020,90004062,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.2867,57.891428,0.3316,38.6946304752
2020-02-01,2020,90004062,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,113.63,0.2867,81.052279,0.3212,55.0182869852
2020-06-01,2020,90004062,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.2867,57.891428,0.4037,34.5206585164
2020-08-01,2020,90004062,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.2867,46.314569,0.3157,31.6930595667
2019-09-01,2020,90004061,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.2354,24.818916,0.3296,16.6386012864
2019-10-01,2020,90004061,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.2354,24.818916,0.3604,15.8741786736
2019-11-01,2020,90004061,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,113.63,0.2354,86.881498,0.3117,59.8005350734
2020-01-01,2020,90004061,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,129.86,0.2354,99.290956,0.3084,68.6696251696
2020-02-01,2020,90004061,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.2354,37.236020,0.2902,26.4301269960
2020-03-01,2020,90004061,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.2354,12.409458,0.3912,7.5548780304
2020-05-01,2020,90004061,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.2354,12.409458,0.3218,8.4160944156
2020-06-01,2020,90004061,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.2354,12.409458,0.3550,8.0041004100
2020-07-01,2020,90004061,Japan,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,97.39,0.2354,74.464394,0.3203,50.6134486018
2019-10-01,2020,90003180,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,95,1542.07,0.2445,1165.033885,0.2752,844.4165598480
2019-11-01,2020,90003180,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,42,681.76,0.2445,515.069680,0.3392,340.3580445440
2019-12-01,2020,90003180,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,74,1201.19,0.2445,907.499045,0.3104,625.8113414320
2020-02-01,2020,90003180,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,40,649.29,0.2445,490.538595,0.3243,331.4569286415
2020-03-01,2020,90003180,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,308.41,0.2445,233.003755,0.3224,157.8833443880
2020-04-01,2020,90003180,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,64,1038.87,0.2445,784.866285,0.3332,523.3488388380
2020-06-01,2020,90003180,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,128,2077.73,0.2445,1569.725015,0.3393,1037.1173174105
2020-07-01,2020,90003180,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,84,1363.51,0.2445,1030.131805,0.2947,726.5519620665
2020-08-01,2020,90003180,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,38,616.83,0.2445,466.015065,0.3270,313.6281387450
2019-09-01,2020,90003179,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,52,844.08,0.2400,641.500800,0.3802,397.6021958400
2019-11-01,2020,90003179,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,121,1964.11,0.2400,1492.723600,0.3202,1014.7535032800
2019-12-01,2020,90003179,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,28,454.50,0.2400,345.420000,0.3778,214.9203240000
2020-01-01,2020,90003179,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,23,373.34,0.2400,283.738400,0.3418,186.7566148800
2020-03-01,2020,90003179,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.2400,24.669600,0.3176,16.8345350400
2020-04-01,2020,90003179,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.2400,61.681600,0.3108,42.5109587200
2020-05-01,2020,90003179,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,113.63,0.2400,86.358800,0.3382,57.1522538400
2020-07-01,2020,90003179,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,24,389.58,0.2400,296.080800,0.3654,187.8928756800
2020-08-01,2020,90003179,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,79,1282.35,0.2400,974.586000,0.3420,641.2775880000
2019-10-01,2020,90002016,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,148,2402.38,0.1876,1951.693512,0.3590,1251.0355411920
2019-11-01,2020,90002016,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,268,4350.26,0.1876,3534.151224,0.4642,1893.5982258192
2019-12-01,2020,90002016,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,203,3295.16,0.1876,2676.987984,0.4406,1497.5070782496
2020-02-01,2020,90002016,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,97,1574.53,0.1876,1279.148172,0.3541,826.2018042948
2020-03-01,2020,90002016,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,26,422.04,0.1876,342.865296,0.4218,198.2447141472
2020-04-01,2020,90002016,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,174,2824.42,0.1876,2294.558808,0.4345,1297.5730059240
2020-06-01,2020,90002016,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,260,4220.40,0.1876,3428.652960,0.3916,2085.9924608640
2020-07-01,2020,90002016,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,187,3035.44,0.1876,2465.991456,0.4462,1365.6660683328
2020-08-01,2020,90002016,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,87,1412.21,0.1876,1147.279404,0.3922,697.3164217512
2019-09-01,2020,90002015,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,91,1477.14,0.2227,1148.180922,0.3479,748.7287792362
2019-11-01,2020,90002015,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,43,697.99,0.2227,542.547627,0.3658,344.0837050434
2019-12-01,2020,90002015,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,219,3554.87,0.2227,2763.200451,0.4236,1592.7087399564
2020-01-01,2020,90002015,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,144,2337.45,0.2227,1816.899885,0.3797,1127.0229986655
2020-03-01,2020,90002015,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,259.72,0.2227,201.880356,0.4629,108.4299392076
2020-04-01,2020,90002015,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,275.95,0.2227,214.495935,0.3913,130.5636756345
