date,fiscal_year,customer_code,market,product_code,product,variant,sold_quantity,gross_price_total,pre_invoice_discount_pct,net_invoice_sales,post_invoice_discount_pct
2020-04-01,2020,80007195,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,59,957.71,0.2390,728.817310,0.3757
2020-05-01,2020,80007195,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,292.18,0.2390,222.348980,0.3681
2020-07-01,2020,80007195,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,237,3847.06,0.2390,2927.612660,0.5029
2020-08-01,2020,80007195,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,256,4155.47,0.2390,3162.312670,0.4034
2019-09-01,2020,80006155,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,120,1947.88,0.2862,1390.396744,0.2547
2019-11-01,2020,80006155,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,226,3668.50,0.2862,2618.575300,0.2687
2019-12-01,2020,80006155,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,128,2077.73,0.2862,1483.083674,0.2538
2020-01-01,2020,80006155,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,90,1460.91,0.2862,1042.797558,0.2230
2020-03-01,2020,80006155,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.2862,34.762060,0.2233
2020-04-01,2020,80006155,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,194.79,0.2862,139.041102,0.2389
2020-05-01,2020,80006155,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,227.25,0.2862,162.211050,0.2052
2020-07-01,2020,80006155,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,34,551.90,0.2862,393.946220,0.2579
2020-08-01,2020,80006155,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,134,2175.13,0.2862,1552.607794,0.2395
2019-09-01,2020,80006154,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,90,1460.91,0.2346,1118.180514,0.2480
2019-10-01,2020,80006154,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,276,4480.11,0.2346,3429.076194,0.2796
2019-12-01,2020,80006154,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,435,7061.05,0.2346,5404.527670,0.2515
2020-01-01,2020,80006154,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,104,1688.16,0.2346,1292.117664,0.2402
2020-02-01,2020,80006154,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,41,665.52,0.2346,509.389008,0.2663
2020-04-01,2020,80006154,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,162.32,0.2346,124.239728,0.2101
2020-05-01,2020,80006154,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,194.79,0.2346,149.092266,0.2282
2020-06-01,2020,80006154,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,44,714.22,0.2346,546.663988,0.2144
2020-08-01,2020,80006154,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,85,1379.75,0.2346,1056.060650,0.2410
2019-09-01,2020,80001019,China,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,56,909.01,0.2151,713.481949,0.3678
2019-11-01,2020,80001019,China,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,100,1623.23,0.2151,1274.073227,0.3495
2019-12-01,2020,80001019,China,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,236,3830.82,0.2151,3006.810618,0.3016
2020-01-01,2020,80001019,China,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,206,3343.85,0.2151,2624.587865,0.3521
2020-03-01,2020,80001019,China,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,178.56,0.2151,140.151744,0.3434
2020-04-01,2020,80001019,China,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,178.56,0.2151,140.151744,0.3196
2020-05-01,2020,80001019,China,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,357.11,0.2151,280.295639,0.3320
2020-07-01,2020,80001019,China,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,62,1006.40,0.2151,789.923360,0.3697
2020-08-01,2020,80001019,China,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,90,1460.91,0.2151,1146.668259,0.3604
2019-10-01,2020,70027208,Brazil,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,357.11,0.2423,270.582247,0.4167
2019-11-01,2020,70027208,Brazil,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.2423,61.494932,0.4215
2019-12-01,2020,70027208,Brazil,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,35,568.13,0.2423,430.472101,0.4371
2020-02-01,2020,70027208,Brazil,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,308.41,0.2423,233.682257,0.4267
2020-03-01,2020,70027208,Brazil,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.2423,49.197461,0.4216
2020-04-01,2020,70027208,Brazil,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,129.86,0.2423,98.394922,0.4065
2020-06-01,2020,70027208,Brazil,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,25,405.81,0.2423,307.482237,0.3622
2020-07-01,2020,70027208,Brazil,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,34,551.90,0.2423,418.174630,0.3613
2020-08-01,2020,70027208,Brazil,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.2423,36.899990,0.4338
2019-09-01,2020,70026206,Mexico,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,259.72,0.2328,199.257184,0.3884
2019-10-01,2020,70026206,Mexico,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,308.41,0.2328,236.612152,0.3726
2019-12-01,2020,70026206,Mexico,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,470.74,0.2328,361.151728,0.3301
2020-01-01,2020,70026206,Mexico,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,243.48,0.2328,186.797856,0.3250
2020-02-01,2020,70026206,Mexico,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,194.79,0.2328,149.442888,0.3694
2020-04-01,2020,70026206,Mexico,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,292.18,0.2328,224.160496,0.3603
2020-05-01,2020,70026206,Mexico,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,275.95,0.2328,211.708840,0.4024
2020-06-01,2020,70026206,Mexico,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.2328,49.814296,0.3696
2020-08-01,2020,70026206,Mexico,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,162.32,0.2328,124.531904,0.4293
2019-10-01,2020,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,59,957.71,0.3066,664.076114,0.2754
2019-11-01,2020,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,93,1509.60,0.3066,1046.756640,0.2380
2019-12-01,2020,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,39,633.06,0.3066,438.963804,0.2938
2020-02-01,2020,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,54,876.54,0.3066,607.792836,0.2581
2020-03-01,2020,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,243.48,0.3066,168.829032,0.2444
2020-04-01,2020,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,357.11,0.3066,247.620074,0.2737
2020-06-01,2020,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,211.02,0.3066,146.321268,0.2800
2020-07-01,2020,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,65,1055.10,0.3066,731.606340,0.2763
2020-08-01,2020,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,59,957.71,0.3066,664.076114,0.2709
2019-09-01,2020,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,470.74,0.0548,444.943448,0.2505
2019-11-01,2020,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,47,762.92,0.0548,721.111984,0.2519
2019-12-01,2020,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,25,405.81,0.0548,383.571612,0.2806
2020-01-01,2020,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,129.86,0.0548,122.743672,0.2401
2020-03-01,2020,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.0548,30.681192,0.2606
2020-04-01,2020,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,129.86,0.0548,122.743672,0.2572
2020-05-01,2020,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.0548,61.371836,0.2394
2020-07-01,2020,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,24,389.58,0.0548,368.231016,0.2528
2020-08-01,2020,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,49,795.38,0.0548,751.793176,0.2903
2019-09-01,2020,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,40,649.29,0.3059,450.672189,0.3290
2019-10-01,2020,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,53,860.31,0.3059,597.141171,0.3833
2019-11-01,2020,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,43,697.99,0.3059,484.474859,0.2902
2020-01-01,2020,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,324.65,0.3059,225.339565,0.3467
2020-02-01,2020,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,103,1671.93,0.3059,1160.486613,0.2746
2020-03-01,2020,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,308.41,0.3059,214.067381,0.3451
2020-05-01,2020,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,215,3489.94,0.3059,2422.367354,0.3634
2020-06-01,2020,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,157,2548.47,0.3059,1768.893027,0.3180
2020-07-01,2020,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,52,844.08,0.3059,585.875928,0.2746
2019-10-01,2020,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,62,1006.40,0.0728,933.134080,0.3097
2019-11-01,2020,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,181,2938.05,0.0728,2724.159960,0.3723
2019-12-01,2020,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,226,3668.50,0.0728,3401.433200,0.3905
2020-02-01,2020,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,120,1947.88,0.0728,1806.074336,0.3428
2020-03-01,2020,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,146.09,0.0728,135.454648,0.3164
2020-04-01,2020,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,308.41,0.0728,285.957752,0.3540
2020-06-01,2020,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,227.25,0.0728,210.706200,0.2950
2020-07-01,2020,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,27,438.27,0.0728,406.363944,0.3073
2020-08-01,2020,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,32,519.43,0.0728,481.615496,0.3403
2019-10-01,2020,70021096,"United Kingdom",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,227.25,0.3051,157.916025,0.3789
2019-11-01,2020,70021096,"United Kingdom",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,470.74,0.3051,327.117226,0.3397
2019-12-01,2020,70021096,"United Kingdom",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,46,746.69,0.3051,518.874881,0.3739
2020-02-01,2020,70021096,"United Kingdom",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,41,665.52,0.3051,462.469848,0.3787
2020-03-01,2020,70021096,"United Kingdom",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,194.79,0.3051,135.359571,0.3377
2020-04-01,2020,70021096,"United Kingdom",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,34,551.90,0.3051,383.515310,0.3426
2020-06-01,2020,70021096,"United Kingdom",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,63,1022.63,0.3051,710.625587,0.3672
2020-07-01,2020,70021096,"United Kingdom",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,211.02,0.3051,146.637798,0.3925
2020-08-01,2020,70021096,"United Kingdom",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,39,633.06,0.3051,439.913394,0.3692
2019-10-01,2020,70020104,Austria,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.2574,24.104796,0.4887
2019-12-01,2020,70020104,Austria,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.2574,12.052398,0.3731
2020-02-01,2020,70020104,Austria,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.2574,12.052398,0.4098
2020-06-01,2020,70020104,Austria,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.2574,24.104796,0.4531
2020-08-01,2020,70020104,Austria,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.2574,12.052398,0.4445
2019-10-01,2020,70019204,Sweden,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.1867,26.399718,0.2671
2019-11-01,2020,70019204,Sweden,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.1867,13.199859,0.2490
2019-12-01,2020,70019204,Sweden,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.1867,13.199859,0.2694
2020-02-01,2020,70019204,Sweden,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.1867,26.399718,0.2686
2020-04-01,2020,70019204,Sweden,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.1867,13.199859,0.2643
2020-06-01,2020,70019204,Sweden,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,32.46,0.1867,26.399718,0.2773
2020-07-01,2020,70019204,Sweden,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.1867,52.807569,0.2717
2020-08-01,2020,70019204,Sweden,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.1867,39.607710,0.2650
2019-09-01,2020,70018115,Spain,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,178.56,0.2880,127.134720,0.3329
2019-11-01,2020,70018115,Spain,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,243.48,0.2880,173.357760,0.3018
2019-12-01,2020,70018115,Spain,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,340.88,0.2880,242.706560,0.3454
2020-01-01,2020,70018115,Spain,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,146.09,0.2880,104.016080,0.3262
2020-03-01,2020,70018115,Spain,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.2880,11.555760,0.2943
2020-04-01,2020,70018115,Spain,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,97.39,0.2880,69.341680,0.3185
2020-05-01,2020,70018115,Spain,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,211.02,0.2880,150.246240,0.3350
2020-07-01,2020,70018115,Spain,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,308.41,0.2880,219.587920,0.3221
2020-08-01,2020,70018115,Spain,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,113.63,0.2880,80.904560,0.3493
2019-10-01,2020,70017060,Portugal,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,259.72,0.1994,207.931832,0.4272
2019-11-01,2020,70017060,Portugal,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,36,584.36,0.1994,467.838616,0.3881
2019-12-01,2020,70017060,Portugal,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,41,665.52,0.1994,532.815312,0.3880
2020-02-01,2020,70017060,Portugal,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,129.86,0.1994,103.965916,0.3356
2020-03-01,2020,70017060,Portugal,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.1994,38.989220,0.3425
2020-04-01,2020,70017060,Portugal,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.1994,64.976696,0.3509
2020-06-01,2020,70017060,Portugal,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,38,616.83,0.1994,493.834098,0.3925
2020-07-01,2020,70017060,Portugal,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,36,584.36,0.1994,467.838616,0.3108
2020-08-01,2020,70017060,Portugal,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,243.48,0.1994,194.930088,0.3588
2019-09-01,2020,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,259.72,0.3047,180.583316,0.3174
2019-10-01,2020,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,178.56,0.3047,124.152768,0.3441
2019-12-01,2020,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,41,665.52,0.3047,462.736056,0.3082
2020-01-01,2020,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,146.09,0.3047,101.576377,0.3093
2020-02-01,2020,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,340.88,0.3047,237.013864,0.3528
2020-04-01,2020,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,194.79,0.3047,135.437487,0.3542
2020-05-01,2020,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,486.97,0.3047,338.590241,0.3063
2020-06-01,2020,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,38,616.83,0.3047,428.881899,0.3480
2020-08-01,2020,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,64.93,0.3047,45.145829,0.3088
2019-09-01,2020,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.1003,73.019652,0.3166
2019-10-01,2020,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,259.72,0.1003,233.670084,0.3420
2019-11-01,2020,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,503.20,0.1003,452.729040,0.3021
2020-01-01,2020,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,23,373.34,0.1003,335.893998,0.2867
2020-02-01,2020,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,357.11,0.1003,321.291867,0.3100
2020-03-01,2020,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.1003,14.602131,0.3388
2020-05-01,2020,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.23,0.1003,14.602131,0.2846
2020-06-01,2020,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.1003,73.019652,0.3241
2020-07-01,2020,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,48.70,0.1003,43.815390,0.3189
